EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
117159,130794,96784,111173,125401,79840,74929,164651,99347,77555,88426,106563,147310,146079,113780,89630,130356,156661,114261,127047,72248,77918,88673,162844,94093,145301,174909,83061,1219233
117225,130830,96822,110990,125381,79927,74936,164622,99386,77406,88412,106528,147288,146106,113729,89645,130360,156601,114331,126977,72253,77907,88668,162914,94055,145388,174836,83071,1220103
117260,130884,96816,111122,125431,79948,75076,164694,99440,77423,88485,106501,147375,146069,113861,89655,130317,156722,114436,126964,72256,77956,88734,162964,94032,145303,174870,83128,1219783
117303,130929,96853,111124,125377,80036,75036,164576,99326,77413,88483,106434,147329,146116,113828,89579,130278,156654,114538,126921,72276,77840,88668,162901,94007,145278,174830,83104,1219473
117278,131068,96825,111079,125424,79963,74988,164483,99361,77424,88497,106431,147288,145891,113819,89653,130196,156657,114614,127045,72289,77823,88714,162890,93979,145295,174679,83090,1219993
117395,131047,96868,111014,125253,79894,75060,164454,99331,77506,88581,106392,147299,145874,113735,89545,130269,156694,114527,126938,72271,77772,88613,162838,93989,145251,174795,83116,1219753
117374,131178,96871,110989,124662,79918,75052,164330,99351,77359,88582,106367,147196,145906,113789,89558,130255,156738,114486,127078,72279,77834,88674,162902,93909,145276,174926,83097,1219703
117372,131199,96974,111002,124657,79908,75058,164045,99395,77372,88561,106378,147043,146050,113755,89543,130226,156576,114313,126962,72299,77830,89023,162785,93939,145152,174724,83039,1219803
117470,131213,97077,110974,124672,79886,75072,164045,99351,77340,88624,106363,146945,146254,113735,89580,130164,156563,114377,127056,72330,77875,89134,162762,93995,145057,174805,83110,1219863
117537,131182,97020,111028,124580,79878,75047,164065,99390,77360,88637,106319,147066,146313,113819,89584,130314,156395,114453,127086,72331,77886,89124,162789,93975,145070,174839,83160,1220003
117554,131228,96985,110940,124557,79862,75010,163903,99416,77335,88522,106335,146941,146183,113913,89642,130259,156573,114486,127126,72807,77846,89153,162954,93991,145137,174799,83205,1220013
117604,131265,96971,110793,124542,79809,75059,163829,99362,77357,88621,106297,146891,146085,114018,89567,130319,156697,114413,127077,72638,77843,89123,162943,94107,145244,174836,83297,1219723
117548,131261,96918,110737,124469,79828,75049,164087,99341,77320,88693,106300,147017,146069,113972,89481,130323,156614,114401,127101,72497,77948,89103,162929,94066,145305,174879,83139,1218683
117468,131245,96790,110717,124298,79831,75060,163972,99307,77302,88761,106304,147015,145998,113927,89491,130225,156555,114400,127182,72460,78008,89173,162791,94081,145310,174869,83046,1218083
117479,131212,96844,110833,124288,79816,75070,163968,99243,77323,88786,106297,146838,146051,113985,89498,130177,156438,114373,127310,72604,77972,89275,162860,94052,145334,174881,83110,1217743
117475,131294,96863,110861,124210,79828,75060,163892,99271,77406,88587,106243,146790,146165,113912,89469,130210,156425,114250,127494,72557,77912,89323,162839,94059,145310,174919,83188,1219053
117401,131285,96860,110830,124265,79818,75110,163880,99303,77476,88471,106230,146756,146091,113846,89478,130285,156467,114140,127397,72561,77928,89310,162775,94073,145337,174869,83216,1218153
117489,131332,96846,110788,124420,79867,75155,164049,99277,77442,88480,106209,146968,146114,113858,89462,130230,156451,114197,127365,72662,77868,89146,162820,94049,145365,174913,83208,1218153
117460,131314,96937,110837,124415,79877,75229,164203,99291,77403,88562,106241,147112,146119,113858,89416,130204,156459,114233,127437,72607,77840,88995,162762,94058,145276,174916,83149,1218253
117444,131326,96900,110813,124363,79940,75157,164123,99292,77440,88560,106195,147135,146173,113853,89447,130151,156443,114201,127335,72621,77835,88983,162892,94058,145336,174767,83146,1218453
117466,131418,96873,110812,124367,79848,75099,164200,99320,77407,88527,106164,147083,146223,113882,89432,130128,156398,114220,127287,72476,77840,89113,163087,94067,145356,174758,83181,1218953
117459,131384,96837,110823,124343,79815,75159,164293,99347,77365,88475,106143,147026,146238,113931,89429,130195,156404,114230,127267,72439,77854,89133,163223,94037,145316,174799,83170,1218453
117538,131510,96847,110812,124286,79846,75200,164300,99381,77323,88456,106155,147049,146206,113903,89442,130163,156420,114174,127260,72435,77835,89126,163180,94062,145240,174896,83191,1218813
117524,131414,96883,110806,124406,79864,75204,164317,99361,77303,88458,106176,147072,146232,113893,89426,130159,156420,114167,127304,72426,77908,89133,163141,94062,145226,174822,83193,1219093
117613,131383,96847,110759,124413,79858,75194,164386,99314,77332,88458,106253,147085,146223,113764,89450,130170,156308,114153,127331,72430,77934,89085,163287,93991,145255,174784,83178,1219113
117562,131432,96907,110719,124380,79853,75194,164443,99282,77338,88453,106212,147157,146189,113805,89455,130157,156272,114156,127422,72459,77913,89059,163312,93947,145221,174727,83198,1218513
117540,131479,96879,110584,124413,79873,75134,164434,99300,77396,88458,106278,147120,146265,113834,89421,130191,156348,114111,127379,72568,77872,89084,163257,93956,145169,174753,83219,1218203
117537,131451,96860,110592,124399,79843,74976,164518,99333,77371,88441,106323,147121,146191,113804,89424,130126,156445,114129,127323,72494,77724,89067,163239,94001,145246,174726,83199,1217843
117583,131461,96872,110603,124451,79800,74977,164469,99316,77368,88457,106360,147126,146085,113896,89394,130066,156316,114216,127201,72451,77783,89073,163362,93969,145181,174617,83125,1217233
117523,131439,96844,110587,124408,79825,75050,164507,99241,77164,88436,106351,147138,146111,113885,89398,130018,156291,114180,127063,72489,77799,89028,163361,93965,145134,174644,83069,1217033
117532,131335,96873,110575,124435,79846,75002,164523,99264,77278,88398,106351,147149,146021,113831,89431,130007,156184,114103,127171,72526,77848,89023,163402,93952,145183,174734,83124,1217613
117560,131258,96849,110640,124314,79818,75071,164461,99227,77344,88306,106295,147114,146134,113857,89405,129989,156217,114065,127182,72443,77879,88968,163389,93967,145262,174864,83157,1217173
117494,131318,96802,110616,124392,79870,75041,164488,99210,77334,88277,106278,147108,146083,113886,89445,130022,156260,114070,127259,72377,77849,88947,163300,93887,145185,174994,83211,1216843
117534,131317,96919,110676,124410,79847,75083,164551,99230,77330,88298,106229,147207,146036,113873,89442,130032,156571,114069,127337,72374,77860,88896,163308,93875,145198,175020,83182,1217633
117509,131438,96904,110640,124382,79844,75125,164585,99236,77373,88308,106205,147241,146056,113824,89448,130015,156295,114085,127277,72467,77872,88895,163125,93900,145246,175037,83228,1216513
117502,131404,96871,110648,124396,79883,75119,164579,99248,77336,88349,106191,147180,146174,113740,89466,130115,156429,114168,127271,72354,77798,88903,163201,93867,145205,174914,83162,1215413
117534,131387,96804,110640,124392,79829,75146,164602,99319,77338,88327,106148,147208,146163,113851,89417,130035,156454,114203,127316,72418,77747,88883,163323,93870,145198,174921,83019,1213393
117544,131467,96702,110643,124298,79845,75161,164584,99309,77357,88400,105939,147143,146177,113743,89421,130008,156603,114102,127324,72431,77694,88933,163345,93906,145229,174916,82967,1221373
117511,131438,96769,110650,124293,79843,75157,164595,99299,77322,88367,105932,147161,146195,113725,89437,130016,156500,114080,127287,72477,77748,88978,163619,93945,145387,174838,83044,1221293
117533,131433,96787,110557,124304,79808,75142,164523,99308,77320,88316,105940,147157,146316,113665,89436,130012,156517,114104,127232,72458,77688,89027,163360,93911,145410,174813,82996,1219843
117595,131437,96813,110614,124336,79632,75162,164236,99358,77283,88338,105895,147087,146342,113557,89420,130059,156460,114177,127375,72509,77649,88983,163382,93884,145445,174817,83003,1219403
117545,131426,96830,110656,124290,79651,75141,164300,99419,77339,88314,105977,147074,146332,113620,89407,129958,156443,113990,127286,72480,77545,88881,163284,93916,145612,174744,83017,1219203
117521,131348,96764,110531,124307,79637,75147,164288,99437,77172,88302,106019,147070,146381,113682,89373,129993,156409,114073,127251,72532,77471,88823,163152,93929,145627,174714,83091,1219573
117485,131362,96789,110538,124364,79616,75129,164374,99443,77153,88323,106124,147139,146368,113702,89369,130060,156314,114058,127176,72463,77537,88883,163066,93967,145601,174785,83053,1220653
117467,131376,96783,110537,124364,79648,75158,164441,99304,77085,88355,106123,147132,146408,113679,89349,129984,156236,114128,127021,72507,77556,88911,163116,93910,145574,174729,83042,1220293
117365,131356,96807,110550,124385,79714,75128,164528,99332,76979,88298,106090,147141,146531,113622,89355,129937,156226,114143,127116,72520,77586,88888,163230,93944,145526,174792,83074,1220183
117391,131362,96850,110501,124377,79759,75162,164533,99379,77068,88237,106157,147174,146528,113627,89362,129914,156125,114075,127106,72408,77593,88914,163201,93934,145468,174689,83100,1220163
117410,131331,96854,110565,124325,79794,75187,164509,99332,77142,88257,106200,147175,146484,113634,89382,129883,156114,114037,127134,72486,77547,88954,163306,93897,145379,174744,83056,1220363
117424,131325,96818,110511,124481,79796,75161,164540,99368,77209,88266,106192,147224,146528,113606,89368,129810,156184,114070,127164,72517,77621,88893,163295,93841,145419,174675,83083,1221073
117408,131328,96845,110504,124530,79820,75138,164624,99437,77258,88190,106139,147160,146495,113648,89421,129772,156174,114073,127067,72358,77626,88788,163405,93779,145524,174601,83069,1221183
117450,131318,96842,110402,124556,79825,75094,164581,99484,77205,88044,106142,147117,146450,113649,89415,129734,156206,114105,127113,72372,77611,88754,163133,93805,145588,174680,83041,1221073
117436,131329,96828,110412,124622,79774,75084,164585,99535,77248,88023,106231,147159,146471,113641,89379,129748,156200,114090,127097,72410,77648,88743,163341,93821,145651,174720,82971,1221463
117391,131323,96833,110395,124715,79724,75056,164649,99529,77249,87998,106234,147353,146335,113624,89405,129647,156245,114084,127090,72553,77625,88661,163363,93896,145525,174774,82958,1221333
117415,131288,96831,110454,124722,79694,75015,164906,99490,77219,87893,106224,147354,146338,113624,89374,129641,156117,114085,127120,72521,77602,88641,163379,93843,145562,174755,82977,1221573
117388,131255,96807,110476,124808,79719,75016,164893,99485,77206,87941,106269,147412,146332,113629,89391,129665,156094,114101,127114,72503,77603,88595,163411,93744,145539,174812,82990,1221773
117405,131248,96807,110434,124786,79723,75026,164942,99465,77179,87997,106256,147467,146313,113637,89377,129719,156115,114112,127061,72338,77589,88529,163142,93685,145501,174894,83042,1221763
117349,131238,96860,110451,124773,79723,75025,164959,99401,77175,88096,106235,147381,146359,113644,89386,129692,156181,114145,127072,72268,77581,88456,163190,93730,145335,174869,83040,1221933
117334,131217,96784,110437,124760,79760,75048,164899,99396,77197,88150,106252,147321,146386,113634,89392,129671,156200,114133,127077,72288,77614,88483,163150,93709,145338,174852,83023,1222258
117337,131223,96907,110461,124748,79774,75058,164727,99420,77198,88120,106295,147215,146367,113620,89421,129661,156199,114139,127070,72378,77628,88474,163167,93687,145320,174871,82987,1223113
117365,131235,96793,110531,124758,79767,75107,164624,99448,77221,88161,106350,147097,146391,113650,89401,129663,156263,114126,127090,72450,77646,88533,163088,93761,145279,174832,82958,1223203
117320,131249,96777,110543,124750,79835,75076,164557,99466,77240,88154,106351,147126,146416,113685,89397,129631,156386,114119,127086,72524,77652,88543,163106,93778,145233,174811,82998,1223433
117321,131250,96686,110536,124662,79832,75024,164544,99507,77232,88120,106317,147046,146362,113704,89406,129695,156324,114105,127084,72697,77661,88516,163112,93645,145275,174737,82977,1223073
117345,131276,96811,110554,124647,79817,75075,164511,99488,77279,88117,106336,147056,146343,113543,89397,129712,156306,114115,127071,72606,77660,88593,163118,93628,145331,174790,82926,1223343
117345,131266,96742,110556,124700,79867,75007,164489,99457,77276,88096,106351,147083,146296,113557,89409,129737,156340,114133,127122,72600,77708,88593,163307,93648,145446,174885,82940,1223283
117362,131243,96712,110527,124698,79777,75047,164547,99494,77304,88117,106349,147154,146272,113491,89402,129705,156290,114107,127095,72575,77647,88573,163168,93563,145493,174858,82953,1222993
117376,131313,96792,110527,124740,79835,75026,164611,99488,77295,88136,106356,147210,146291,113620,89398,129708,156287,114156,127189,72566,77630,88633,163114,93638,145530,174934,82929,1222793
117361,131252,96830,110509,124730,79820,75008,164661,99512,77298,88139,106407,147201,146344,113512,89388,129703,156208,114118,127039,72706,77586,88611,163218,93638,145355,174831,82955,1223103
117325,131252,96884,110492,124760,79802,74938,164599,99500,77267,88155,106380,147137,146270,113401,89437,129704,156256,114225,126929,72589,77662,88613,163228,93722,145293,174770,82954,1222973
117453,131155,96935,110509,124782,79730,74912,164569,99445,77242,88169,106381,147135,146196,113495,89381,129699,156318,114325,126743,72618,77588,88604,163247,93618,145236,174704,82996,1223213
117327,131085,96997,110543,124777,79745,74956,164569,99491,77151,88150,106386,147101,146233,113547,89365,129698,156383,114424,126925,72635,77564,88593,163237,93365,145439,174905,82973,1223363
117297,131108,97016,110506,124730,79768,74922,164515,99473,77180,88209,106391,147079,146228,113596,89453,129699,156352,114347,126817,72660,77598,88573,163308,93223,145518,174936,82942,1223133
117331,131086,97047,110605,124698,79735,74904,164499,99415,77141,88220,106371,147106,146248,113691,89530,129702,156225,114395,126825,72659,77598,88605,163284,93220,145475,174902,82970,1222883
117371,131139,97047,110582,124642,79714,74901,164509,99352,77136,88231,106404,147001,146244,113797,89499,129803,156325,114376,126961,72698,77655,88613,163276,93215,145400,175023,82967,1222813
117350,131170,96959,110659,124635,79718,74915,164408,99393,77175,88258,106441,146988,146151,113905,89493,129772,156404,114270,127023,72653,77663,88637,163261,93233,145426,175088,82995,1223643
117324,131183,97019,110654,124691,79716,74890,164399,99420,77182,88233,106461,146975,146207,113899,89401,129713,156529,114286,127067,72651,77731,88655,163277,93190,145484,175048,83029,1223253
117252,131155,97110,110717,124597,79716,74865,164407,99423,77224,88280,106455,147044,146277,113834,89379,129841,156542,114236,127065,72701,77753,88644,163205,93192,145474,174938,83008,1222893
117245,131084,97065,110689,124672,79718,74825,164383,99433,77266,88327,106527,147049,146233,113775,89377,129879,156360,114114,127085,72766,77820,88684,163257,93136,145543,174889,82976,1222553
117257,131020,97065,110629,124643,79689,74870,164504,99416,77315,88301,106547,146903,146344,113844,89378,129931,156420,114036,127194,72856,77805,88706,163261,93137,145507,175080,82926,1222023
117241,131109,97007,110622,124636,79725,74830,164375,99459,77332,88272,106513,146973,146354,113949,89462,129870,156479,114023,127238,72818,77759,88716,163224,93259,145514,175183,82928,1222043
