EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY,XAUUSD
104022,123865,102716,117017,134042,72501,69274,171446,97171,74466,84835,104620,143458,139435,106850,83970,121735,150096,113900,127229,72740,76611,87287,166874,93827,146138,176369,81067,1285713
104022,123949,102715,117262,133982,72547,69263,171289,97188,74512,85069,104702,143362,139366,106847,83913,121981,150115,114145,127310,72697,76643,87511,167261,93833,145559,176348,81225,1283173
104102,123983,102645,117248,134045,72543,69242,171198,97227,74455,85055,104724,143479,139536,106855,83951,122062,150274,114213,127254,72722,76554,87461,166975,94012,145299,176135,81192,1286853
104097,124013,102665,117316,134079,72468,69221,170956,97152,74394,85015,104652,143621,139567,106874,83930,122124,150316,114253,127311,72785,76549,87487,166595,94015,145205,176113,81213,1287553
104144,124060,102630,117228,134017,72540,69304,171030,97201,74441,85036,104628,143549,139567,106883,83938,122091,150203,114207,127314,73016,76558,87461,166859,94107,145100,176042,81249,1284033
104019,123956,102769,117526,134118,72527,69262,170986,97260,74528,85237,104670,143397,139510,106902,83907,122255,150112,114346,127380,72995,76604,87620,166504,94069,144877,176127,81411,1288573
103964,123939,102776,117680,134097,72514,69215,171105,97229,74522,85333,104728,143351,139417,106852,83877,122350,150143,114485,127375,73104,76621,87746,166513,94390,144793,175956,81461,1283613
103839,123848,102852,117826,134137,72539,69213,171230,97290,74603,85468,104761,143127,139287,106809,83837,122350,149952,114532,127385,72997,76658,87825,166687,94300,144942,176077,81556,1280193
103912,123765,102789,117889,134110,72577,69211,171107,97318,74594,85557,104820,143159,139353,106808,83953,122503,150067,114680,127207,72944,76620,87896,166749,94494,145452,176175,81601,1280443
103852,123738,102855,118168,134209,72439,69121,171094,97207,74498,85597,104757,143342,139377,106818,83921,122723,150176,114875,127265,72923,76617,88038,166742,94427,145358,176189,81684,1280553
103831,123822,102906,118074,134232,72336,69060,171122,97083,74432,85408,104706,143523,139374,106851,83849,122603,150286,114727,127419,72840,76646,87957,166601,94504,145178,176260,81549,1276193
103891,123424,102859,117907,134250,72318,69003,170868,97074,74379,85267,104761,143637,139473,106867,84163,122500,150489,114616,126948,72837,76596,87817,166542,94478,145091,176214,81365,1267273
103785,123469,102983,117908,134100,72292,68922,170969,96928,74444,85237,104849,143544,139170,106882,84048,122374,150514,114479,127148,72775,76775,87917,166465,94357,145044,176279,81271,1270223
103556,123342,103131,118087,134166,72282,68857,170717,96964,74538,85355,104934,143247,138938,106801,83949,122293,150328,114488,127203,72896,76848,88007,166739,94364,144934,176589,81318,1261843
103693,123407,103101,118050,133987,72328,68939,170576,96895,74564,85383,104874,143343,138931,106909,84016,122412,150341,114485,127232,72905,76930,88098,166823,94333,145342,176839,81388,1266523
103711,123210,103063,118071,133992,72310,68990,170790,96876,74518,85376,104769,143404,138960,106889,84165,122458,150256,114550,126980,72880,76897,88110,166653,94465,145364,176682,81467,1267183
103762,123523,102922,118073,133908,72409,69074,170704,96947,74517,85493,104787,143281,138947,106798,83994,122520,150153,114708,127127,72896,76840,88166,166529,94476,145477,176639,81564,1259053
103897,123582,102818,117848,133765,72501,69189,170750,96970,74539,85439,104747,143283,138970,106826,84062,122445,150093,114606,127056,72956,76843,88090,166960,94443,145425,176380,81546,1256153
103971,123571,102809,117784,133657,72531,69236,170971,96928,74561,85429,104717,143330,138963,106891,84131,122464,150107,114556,127035,72902,76898,88117,166349,94390,145677,175919,81557,1259293
103937,123667,102855,117821,133733,72552,69250,171103,97015,74616,85479,104721,143238,138997,106905,84036,122464,150029,114537,127192,72885,76890,88092,166323,94452,145847,176047,81567,1260673
103883,123646,102853,117796,133709,72529,69144,171191,96965,74595,85436,104852,143207,138896,106850,84007,122374,150176,114516,127169,72830,76905,88090,166665,94390,145906,175887,81424,1263223
103892,123619,102876,117816,133657,72560,69154,170932,96967,74638,85484,104879,143162,138860,106880,84038,122406,150173,114511,127165,72836,76950,88141,167029,94424,145895,176068,81451,1255573
103867,123665,102857,117835,133668,72583,69152,171045,97014,74653,85528,104910,143051,138838,106847,83969,122401,150129,114530,127196,72814,76923,88137,166195,94391,146215,175948,81453,1259753
103896,123678,102842,117871,133655,72641,69253,170921,97083,74695,85598,104838,143009,138863,106851,83992,122487,149933,114594,127185,72781,76913,88151,165954,94440,146200,175907,81619,1259663
103903,123635,102891,117828,133700,72662,69234,170908,97137,74756,85598,104922,142968,138921,106910,84030,122452,149993,114521,127204,72838,76929,88116,166161,94402,145522,175888,81565,1261913
103901,123556,102889,117926,133734,72660,69228,170815,97161,74755,85668,104920,142976,138949,106903,84083,122552,150018,114624,127126,72804,76915,88167,166283,94322,145575,175672,81624,1261593
103959,123660,102839,117777,133720,72655,69398,170821,97144,74710,85556,104650,143059,139016,106910,84061,122466,149720,114536,127161,72827,76882,88066,165906,94286,145648,175618,81723,1263003
104091,123797,102729,117678,133681,72573,69369,170877,97004,74547,85387,104575,143409,139151,106933,84074,122519,149988,114561,127172,72880,76824,88018,165845,94308,145678,175755,81620,1258353
104095,123784,102745,117667,133667,72542,69330,171093,96951,74526,85341,104586,143480,139143,106956,84084,122515,150071,114535,127177,73077,76845,88021,165536,94379,145471,175810,81569,1255163
104121,123801,102747,117479,133607,72595,69268,170993,96983,74583,85268,104759,143408,139114,106983,84095,122349,150246,114348,127200,73041,76879,87917,165585,94465,145845,175760,81365,1254573
104036,123722,102809,117657,133668,72545,69224,170878,96961,74578,85340,104758,143388,139064,106960,84081,122434,150220,114451,127190,72901,76891,88008,165607,94755,145635,175524,81435,1255663
104130,123701,102739,117436,133595,72588,69315,170885,96963,74567,85227,104679,143430,139114,106983,84167,122315,150152,114315,127083,72861,76880,87889,165208,94734,145546,175406,81388,1258863
104068,123629,102752,117586,133648,72507,69255,170690,96893,74495,85239,104651,143505,139082,106935,84174,122395,150192,114447,127022,72945,76862,87972,165452,94595,145703,175394,81422,1257723
104008,123307,102795,117649,133747,72443,69101,170500,96875,74461,85210,104788,143557,139108,106920,84341,122395,150443,114459,126753,72916,76838,87954,165335,94489,145646,175433,81285,1258443
103978,123281,102726,117532,133747,72477,69154,170790,96922,74446,85168,104765,143443,139063,106812,84334,122233,150293,114430,126636,72869,76785,87875,165365,94510,145640,175367,81266,1235713
104081,123501,102778,117451,133814,72537,69142,171162,97052,74546,85177,104866,143464,139273,106974,84268,122267,150459,114288,126926,72914,76785,87761,165491,94501,145737,175324,81196,1234073
104061,123645,102642,117426,133796,72548,69097,170638,97053,74461,85172,104948,143414,139224,106813,84157,122216,150524,114410,126907,72834,76693,87756,165556,94423,145781,175452,81126,1233003
104187,123629,102599,117268,133714,72636,69187,170772,97111,74518,85163,104945,143414,139309,106897,84265,122205,150525,114310,126839,72852,76711,87695,165660,94558,145685,175632,81121,1231453
104408,123781,102400,117171,133657,72729,69286,170621,97194,74470,85203,104926,143535,139549,106917,84344,122362,150619,114435,126746,72828,76592,87657,165791,94538,145713,175565,81173,1222373
104414,123864,102374,117246,133789,72572,69235,170595,97083,74263,85073,104749,143844,139697,106903,84285,122448,150703,114520,126799,72801,76461,87611,165899,94549,145650,175319,81164,1221703
104327,123748,102619,117726,133978,72499,69081,170361,97119,74390,85330,104900,143878,139769,107056,84302,122840,150944,114734,126978,72839,76570,87860,165709,94552,145691,175043,81312,1227553
104249,123468,102609,117781,134006,72421,69000,170563,97036,74303,85281,104914,143929,139696,106968,84430,122809,151014,114798,126683,72916,76548,87883,166115,94536,145666,175581,81257,1227243
104270,123522,102527,117583,134119,72480,69074,170427,97197,74306,85209,104892,143838,139842,106905,84406,122635,150881,114699,126637,72930,76424,87664,166019,94611,145452,175738,81209,1229553
104263,123389,102603,117592,134119,72441,69017,170347,97145,74322,85169,104904,143905,139835,106979,84492,122631,151027,114617,126598,72921,76482,87668,166393,94681,145582,175824,81166,1224353
104252,123486,102605,117546,134053,72455,69045,170427,97111,74334,85148,104880,143869,139752,106969,84418,122570,150958,114572,126699,72922,76520,87679,166271,94766,145284,175546,81161,1218603
104305,123597,102603,117530,134044,72489,69035,170450,97154,74368,85177,104943,143872,139816,107021,84387,122613,151044,114557,126813,72940,76523,87670,165971,94693,145377,175884,81141,1218913
104228,123503,102667,117534,134108,72357,68958,170339,97061,74275,85029,104850,143960,139782,107013,84359,122530,151044,114482,126816,72993,76543,87621,166196,94713,145080,175765,81057,1216743
104262,123512,102610,117468,134403,72276,69043,170348,97127,74153,84901,104619,144240,140144,106989,84412,122485,150926,114386,126728,72908,76331,87400,166406,94676,144906,175301,81110,1216423
104261,123514,102656,117616,134316,72341,69007,170229,97149,74254,85082,104790,144102,140034,107032,84401,122632,151021,114556,126785,72875,76413,87565,166722,94664,145062,176539,81169,1216153
104346,123704,102591,117611,134278,72445,69067,170117,97261,74314,85200,104849,144014,140114,107049,84343,122726,151014,114623,126900,72913,76388,87587,166637,94607,145198,176347,81235,1219403
104420,123681,102502,117540,134240,72522,69209,170018,97339,74324,85238,104743,143977,140175,107038,84426,122743,150808,114652,126760,72933,76340,87555,166505,94521,144990,176442,81354,1222953
104388,123656,102539,117541,134253,72468,69118,170163,97272,74296,85174,104805,144032,140139,107041,84416,122703,150965,114613,126784,72901,76362,87549,166516,94591,145043,176452,81248,1222763
104403,123667,102521,117529,134226,72436,69030,170551,97212,74254,85129,104892,144112,140134,107039,84419,122707,151180,114621,126773,72994,76364,87557,166367,94666,145233,176085,81136,1225853
104370,123593,102559,117579,134297,72342,69005,170611,97138,74183,85056,104795,144259,140163,107044,84441,122722,151187,114629,126743,72925,76344,87542,166380,94594,145687,176643,81141,1226113
104369,123566,102576,117656,134320,72326,69046,170508,97133,74178,85091,104714,144285,140189,107060,84458,122801,151097,114685,126737,73045,76345,87584,166589,94668,145430,176623,81238,1224893
104437,123614,102490,117649,134244,72377,69141,170514,97147,74166,85146,104635,144273,140198,107037,84478,122870,150973,114775,126677,72966,76320,87624,166499,94715,145253,176574,81348,1223803
104376,123615,102604,117656,134337,72289,69116,170390,97095,74161,85048,104548,144375,140215,107097,84432,122810,150955,114654,126826,72953,76356,87572,166436,94733,145107,176556,81322,1221303
104411,123348,102541,117588,134414,72197,69147,170468,97028,74022,84889,104368,144599,140339,107067,84642,122779,150927,114659,126471,72738,76265,87471,166428,94830,145163,176492,81311,1212623
104424,123324,102615,117603,134506,72162,69062,170193,97045,74037,84858,104449,144696,140456,107156,84671,122809,151140,114592,126535,72671,76266,87423,166441,94917,145272,176631,81220,1212583
104647,123378,102352,117523,134526,72121,69037,170070,97003,73806,84753,104425,145083,140773,107109,84811,122987,151513,114808,126264,72536,76059,87349,166431,94818,145179,176859,81137,1219283
104488,123350,102485,117651,134620,72018,68915,170235,96930,73796,84723,104460,145073,140659,107084,84702,122935,151557,114786,126401,72514,76109,87387,166515,94556,145077,176929,81081,1226593
104485,123448,102469,117626,134740,72151,69041,170408,97198,73922,84861,104463,144798,140780,107065,84634,122904,151273,114777,126484,72482,76031,87289,166505,94425,145265,176880,81212,1220453
104384,123160,102575,117825,135141,72047,68948,170178,97346,73890,84883,104450,144867,141064,107077,84752,122995,151332,114852,126318,72732,75879,87176,166524,94457,145480,176764,81239,1217243
104585,123200,102476,117667,135040,72168,69043,170169,97437,73941,84909,104481,144901,141229,107178,84880,123068,151405,114798,126239,72576,75860,87119,166689,94317,145365,177232,81236,1217873
104580,122963,102468,117463,134748,72250,69106,170621,97337,74022,84861,104508,144734,140914,107166,85046,122848,151267,114620,125984,72607,76023,87164,166375,94535,145336,176841,81176,1220093
104524,123008,102450,117488,134691,72146,69067,170658,97161,73903,84756,104416,144863,140788,107087,84967,122808,151276,114665,126009,72590,76038,87220,166374,94344,145334,176531,81148,1223533
104412,123004,102493,117572,134914,72067,68992,170460,97212,73853,84726,104411,144865,140863,107017,84881,122763,151271,114697,126057,72608,75944,87136,165863,94388,145311,176387,81120,1227673
104378,122928,102537,117655,134960,72051,68983,170391,97223,73868,84767,104399,144853,140867,107028,84907,122809,151261,114730,126036,72598,75956,87169,165711,94413,145371,176955,81159,1227393
104348,122850,102566,117559,134924,72093,69038,170301,97251,73930,84747,104383,144724,140786,107026,84936,122675,151103,114606,125989,72539,75995,87124,165828,94350,145420,176609,81157,1224573
104336,122854,102580,117574,134952,72096,69006,170411,97279,73945,84759,104433,144702,140801,107033,84924,122676,151148,114603,126009,72657,75989,87110,165816,94342,145430,176601,81132,1225533
104355,122811,102536,117504,134762,72153,69000,170480,97233,73944,84769,104478,144547,140634,106966,84955,122630,151125,114500,125875,72540,76000,87118,165942,94238,145034,176674,81076,1224903
104342,122842,102555,117525,134842,72127,69023,170591,97254,73973,84764,104458,144640,140705,107017,84922,122634,151101,114521,125997,72470,76015,87114,166352,94260,145023,176851,81114,1224033
104374,122832,102563,117522,134811,72202,69033,170843,97328,74044,84843,104549,144540,140711,107048,84969,122661,151130,114562,125974,72522,76054,87155,166302,94266,144986,176690,81127,1226363
104363,122734,102558,117506,134880,72207,69041,170703,97382,74046,84835,104542,144518,140767,107036,85026,122631,151097,114548,125864,72594,76016,87103,166396,94199,145113,176656,81125,1224803
104441,122798,102501,117468,134852,72176,69072,170725,97323,73976,84776,104455,144689,140842,107056,85040,122682,151140,114577,125864,72740,75990,87092,166332,94191,145194,176333,81139,1227633
104399,122827,102540,117451,134909,72062,69052,170505,97207,73885,84630,104317,144859,140842,107051,84989,122617,151124,114520,125935,72751,75987,87048,166287,94190,145102,176350,81102,1225423
104435,122775,102526,117466,134877,72093,69052,170604,97226,73908,84675,104362,144843,140862,107077,85055,122674,151177,114547,125870,72767,75994,87075,166154,94039,144961,176200,81112,1225243
104483,122844,102477,117429,134819,72032,69049,170696,97103,73811,84576,104278,145035,140862,107075,85048,122686,151249,114562,125879,72596,75992,87084,166055,94199,144426,176259,81080,1227013
