EURUSD,GBPUSD,USDCHF,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPAUD,AUDCAD,AUDCHF,AUDJPY,AUDNZD,EURAUD,EURCAD,EURCHF,EURGBP,EURJPY,EURNZD,CHFJPY,GBPCHF,NZDCHF,CADCHF,CADJPY,GBPCAD,NZDCAD,GBPJPY,GBPNZD,NZDJPY
114205,126985,97293,111520,132313,76139,72578,166666,100715,74100,84943,104864,146542,147519,108590,87871,124451,153721,114585,123532,70612,73514,84293,167915,96038,141505,176667,80952
114176,126961,97280,111498,132385,76132,72581,166646,100727,74083,84909,104837,146581,147621,108587,87888,124458,153700,114585,123475,70606,73468,84261,167969,96101,141452,176638,80946
114161,126916,97276,111482,132474,76100,72592,166657,100769,74071,84891,104810,146598,147685,108602,87941,124443,153724,114588,123431,70609,73414,84206,168020,96150,141400,176616,80934
114146,126886,97321,111482,132467,76091,72579,166543,100796,74054,84872,104825,146659,147766,108589,87962,124440,153747,114579,123383,70594,73449,84147,167878,96123,141342,176768,80934
114152,126842,97306,111523,132510,76100,72562,166515,100780,74019,84836,104832,146660,147864,108581,87992,124475,153747,114600,123340,70608,73413,84182,167927,96161,141338,176639,80920
114155,126741,97353,111525,132457,76110,72566,166428,100829,74046,84856,104879,146649,147841,108623,88056,124487,153728,114574,123315,70602,73480,84155,167793,96091,141321,176657,80929
114170,126736,97375,111556,132491,76093,72542,166387,100797,74042,84868,104898,146567,147897,108611,88063,124466,153749,114537,123327,70614,73477,84213,167761,96077,141243,176638,80936
114163,126686,97391,111544,132478,76112,72513,166385,100804,74089,84903,104886,146556,147773,108615,88057,124417,153674,114539,123299,70600,73495,84181,167777,96105,141297,176606,80932
114152,126631,97363,111563,132483,76129,72541,166284,100818,74090,84876,104927,146503,147772,108611,88076,124423,153741,114520,123344,70639,73473,84205,167723,96090,141183,176565,80892
114165,126655,97355,111514,132485,76085,72529,166460,100843,74120,84911,104875,146511,147741,108613,88048,124402,153774,114517,123265,70606,73468,84165,167797,96079,141232,176516,80937
114141,126609,97393,111503,132440,76081,72520,166494,100784,74116,84893,104885,146618,147784,108613,88103,124402,153739,114503,123311,70593,73519,84157,167773,96035,141293,176405,80887
114151,126667,97372,111531,132472,76053,72510,166543,100747,74068,84833,104877,146565,147802,108617,88072,124386,153740,114505,123380,70608,73486,84205,167800,96031,141251,176436,80869
114168,126687,97340,111509,132484,76043,72490,166551,100733,74093,84851,104929,146582,147695,108617,88024,124329,153850,114580,123342,70574,73455,84173,167804,95979,141291,176030,80878
114201,126677,97378,111546,132537,76049,72445,166501,100731,74047,84803,104965,146612,147692,108567,88008,124381,153879,114532,123294,70508,73455,84189,167832,95991,141254,175980,80841
114175,126669,97354,111543,132668,76029,72425,166531,100777,74015,84822,104928,146589,147716,108535,88018,124366,153869,114587,123313,70514,73363,84153,167987,96096,141279,175940,80815
114213,126639,97383,111570,132633,76030,72431,166522,100853,74050,84827,104939,146627,147762,108571,88031,124401,153848,114565,123276,70506,73405,84089,167926,96059,141281,176122,80792
114220,126631,97389,111582,132636,76000,72424,166595,100825,74013,84824,104888,146594,147914,108549,88039,124384,153834,114491,123301,70520,73407,84122,167943,96074,141206,175995,80817
114186,126620,97375,111515,132570,76020,72431,166603,100790,74033,84832,104914,146653,147839,108554,88026,124309,153798,114528,123318,70529,73433,84069,167909,96027,141276,176108,80819
114217,126628,97378,111535,132634,76013,72432,166600,100764,74012,84750,104901,146584,147847,108560,88020,124307,153788,114529,123337,70520,73400,84125,167976,96079,141270,176097,80779
114220,126667,97391,111540,132624,75992,72439,166612,100803,74017,84785,104935,146594,147741,108520,87976,124310,153877,114582,123329,70529,73417,84090,167924,96007,141318,175757,80795
114218,126657,97376,111605,132651,75991,72390,166683,100766,74013,84784,104957,146628,147809,108525,87984,124376,153920,114638,123315,70492,73389,84145,168027,96003,141426,175769,80804
114192,126628,97397,111645,132667,75980,72373,166716,100786,74002,84807,104965,146638,147788,108533,87999,124426,153925,114609,123351,70464,73396,84157,168060,96002,141427,175682,80797
114129,126680,97339,111638,132748,75991,72362,166723,100784,73991,84836,104963,146635,147824,108522,87966,124399,153973,114631,123382,70468,73308,84143,168193,96071,141395,175705,80807
114113,126687,97291,111594,132829,76011,72370,166678,100859,73996,84821,104916,146683,147822,108532,87949,124406,153980,114529,123335,70436,73227,84057,168293,96199,141201,175782,80790
114119,126710,97301,111440,132772,76032,72422,166581,100951,73961,84797,104979,146757,147982,108513,87974,124330,154024,114460,123271,70452,73267,83890,168170,96132,141086,175597,80766
114124,126708,97279,111385,132758,76021,72400,166466,100933,73946,84704,105011,146711,148181,108545,88038,124270,154095,114461,123246,70438,73257,83886,168015,96077,140946,175636,80714
114120,126669,97307,111360,132774,75998,72368,166468,100912,73973,84686,105033,146729,148119,108556,88068,124240,154142,114416,123120,70390,73271,83874,167987,96039,140891,175430,80649
114098,126569,97289,111349,132675,76034,72333,166457,100892,73948,84657,105052,146748,148101,108528,88135,124206,154177,114424,123120,70376,73311,83858,167932,95999,140929,175558,80596
114107,126533,97336,111336,132626,76022,72354,166457,100863,73946,84623,105047,146754,148093,108543,88149,124251,154158,114428,123147,70383,73369,83908,167841,95929,140981,175606,80547
114102,126584,97352,111391,132599,76020,72339,166448,100809,73967,84651,105018,146737,148058,108571,88154,124287,154079,114415,123186,70400,73401,83977,167800,95951,140977,175609,80562
114083,126568,97362,111402,132663,75997,72363,166520,100787,73986,84681,104982,146704,147963,108598,88143,124261,154079,114432,123198,70436,73372,84006,167900,96003,141027,175646,80588
114094,126554,97420,111424,132687,75991,72365,166509,100805,74001,84684,105024,146758,147897,108589,88129,124293,154114,114415,123223,70447,73403,83983,167901,95972,141069,175678,80620
114115,126571,97402,111477,132639,76002,72328,166491,100816,73985,84677,104995,146730,147975,108603,88123,124319,154071,114431,123280,70454,73415,84008,167859,95977,141068,175635,80638
114115,126548,97402,111470,132647,76019,72357,166444,100794,74027,84710,105005,146734,147959,108641,88115,124325,154031,114390,123268,70467,73412,84032,167847,96000,141009,175569,80636
114116,126559,97410,111432,132659,76011,72370,166412,100824,74022,84711,105000,146682,147925,108630,88115,124277,154020,114420,123256,70482,73410,84001,167815,95999,141019,175714,80662
114135,126551,97411,111470,132554,76008,72364,166433,100820,74041,84707,105012,146672,147927,108627,88119,124297,154049,114443,123227,70480,73470,84022,167696,95913,141064,175580,80649
114137,126507,97417,111497,132562,75992,72356,166426,100737,74036,84727,105009,146684,147913,108615,88137,124332,154059,114446,123241,70472,73469,84106,167662,95900,141032,175493,80671
114145,126523,97420,111502,132600,75968,72340,166457,100724,74034,84743,104992,146699,147803,108622,88125,124323,154053,114450,123214,70464,73451,84106,167688,95910,141026,175582,80680
114141,126487,97414,111510,132548,75981,72329,166452,100721,74022,84729,104959,146718,147792,108615,88139,124308,153971,114454,123202,70453,73475,84087,167647,95921,141044,175546,80665
114119,126472,97403,111509,132576,75978,72363,166455,100695,74002,84710,104943,146684,147808,108595,88133,124300,153962,114506,123213,70485,73453,84120,167680,95948,141086,175494,80660
114132,126489,97396,111544,132574,75979,72371,166498,100714,74009,84722,104927,146698,147743,108586,88115,124346,153944,114519,123196,70481,73448,84129,167719,95967,141130,175470,80699
114120,126490,97359,111550,132590,75972,72387,166546,100712,73998,84746,104892,146710,147779,108576,88124,124365,153963,114490,123221,70490,73410,84136,167769,96000,141067,175472,80732
114121,126521,97402,111481,132690,75962,72402,166510,100715,73993,84752,104954,146781,147791,108581,88107,124332,154043,114470,123195,70481,73388,84071,167843,96004,141057,175438,80755
114134,126543,97390,111509,132733,75971,72350,166289,100776,73958,84692,104935,146763,147860,108578,88127,124335,153977,114532,123207,70461,73354,84030,167695,96062,140947,175471,80721
114121,126501,97419,111556,132757,75921,72371,166316,100823,73981,84703,104929,146724,147942,108601,88134,124369,154010,114523,123045,70474,73362,84037,167649,96024,140908,175556,80685
114117,126349,97418,111580,132783,75913,72330,166261,100776,73981,84747,104927,146767,147968,108572,88226,124350,154024,114547,123021,70452,73347,84042,167601,96030,140871,175589,80742
114128,126288,97493,111603,132782,75909,72320,166186,100784,73955,84712,104951,146783,147943,108565,88238,124374,153958,114474,122965,70442,73404,84041,167517,96008,140817,175588,80713
114132,126231,97469,111611,132759,75899,72299,166339,100779,73946,84718,104926,146682,147969,108562,88277,124293,153957,114538,122997,70477,73400,84047,167618,95998,140978,175636,80716
114144,126171,97493,111654,132739,75926,72309,166243,100748,73998,84721,104922,146720,147860,108569,88255,124358,153870,114498,123066,70471,73428,84097,167559,96022,140932,175722,80700
114143,126268,97444,111641,132697,75961,72337,166229,100771,73972,84742,104877,146643,147858,108559,88198,124321,153790,114482,123070,70513,73417,84097,167556,96074,140883,175784,80742
114159,126241,97487,111569,132680,75942,72400,166208,100782,74016,84763,104849,146626,147807,108564,88201,124283,153779,114459,123047,70542,73456,84073,167483,96065,140874,175852,80765
114178,126280,97484,111596,132689,75937,72404,166160,100745,74011,84745,104848,146652,147807,108547,88204,124308,153785,114477,123060,70573,73450,84101,167435,96071,140843,175710,80783
114183,126239,97433,111609,132730,75949,72399,166289,100747,74028,84748,104804,146663,147783,108589,88226,124320,153760,114451,123015,70570,73388,84106,167641,96151,140867,175737,80806
114182,126195,97441,111526,132751,75951,72440,166332,100793,74020,84750,104801,146702,147791,108585,88256,124281,153756,114455,123063,70570,73382,84017,167705,96169,140916,175709,80810
114197,126313,97444,111536,132776,75929,72443,166400,100808,73993,84700,104760,146705,147902,108574,88212,124292,153720,114410,123102,70579,73372,84012,167765,96202,140891,175713,80796
114180,126344,97474,111499,132799,75887,72453,166424,100801,73997,84708,104749,146726,147922,108583,88192,124240,153755,114456,123128,70582,73380,83969,167729,96177,140929,175561,80807
114176,126364,97469,111578,132706,75898,72420,166411,100763,73982,84659,104752,146774,147938,108579,88171,124299,153738,114449,123114,70582,73429,84012,167623,96123,140926,175544,80792
114161,126311,97491,111565,132689,75872,72430,166435,100710,73964,84671,104738,146756,147931,108586,88187,124287,153722,114435,123117,70586,73455,84063,167560,96088,140907,175707,80811
114146,126321,97589,111577,132749,75852,72414,166306,100657,73971,84674,104759,146761,147826,108581,88179,124260,153647,114408,123115,70589,73495,84083,167473,96090,140872,175702,80812
114147,126289,97572,111662,132714,75881,72383,166286,100679,73961,84654,104855,146667,147761,108570,88174,124239,153731,114425,123116,70628,73502,84107,167469,96009,140912,175712,80804
114171,126165,97594,111662,132739,75828,72340,166264,100693,74016,84696,104853,146600,147693,108581,88180,124237,153823,114422,123128,70575,73503,84133,167365,95963,140819,175667,80831
114133,126199,97600,111681,132777,75826,72292,166226,100639,74033,84729,104806,146694,147653,108559,88154,124247,153766,114378,123053,70543,73488,84127,167367,96030,140738,175677,80784
114140,126095,97593,111645,132832,75827,72323,166327,100665,73996,84683,104798,146706,147667,108574,88222,124213,153778,114378,123030,70573,73455,84077,167541,96076,140817,175550,80743
114145,126060,97610,111640,132782,75787,72330,166477,100706,74001,84654,104765,146722,147714,108585,88248,124222,153737,114372,123099,70576,73494,84041,167538,96021,140884,175392,80751
114135,126139,97600,111650,132796,75753,72314,166535,100616,73995,84650,104707,146734,147795,108592,88205,124180,153727,114319,123165,70575,73478,84079,167538,96042,140787,175443,80756
114134,126187,97580,111588,132841,75759,72321,166575,100585,73969,84615,104663,146807,147676,108563,88133,124118,153686,114352,123139,70578,73439,84023,167644,96120,140846,175405,80747
114106,126171,97592,111599,132779,75742,72357,166580,100625,73929,84532,104643,146834,147699,108560,88147,124159,153686,114335,123150,70598,73480,84004,167537,96076,140811,175407,80708
114119,126210,97629,111593,132775,75731,72356,166577,100555,73919,84544,104692,146859,147780,108562,88140,124148,153736,114322,123143,70603,73512,84037,167507,96012,140831,175347,80757
114080,126189,97600,111626,132716,75750,72311,166594,100537,73913,84522,104657,146837,147709,108567,88153,124150,153701,114306,123171,70588,73521,84065,167487,96025,140816,175349,80751
114108,126168,97612,111575,132705,75738,72352,166661,100517,73931,84534,104606,146850,147659,108582,88142,124133,153641,114232,123174,70608,73537,84063,167505,96049,140766,175453,80724
114069,126209,97590,111516,132692,75738,72376,166667,100492,73923,84513,104613,146866,147643,108582,88141,124061,153635,114195,123212,70638,73530,84028,167507,96034,140706,175379,80733
114074,126233,97637,111457,132699,75741,72375,166584,100482,73921,84456,104624,146849,147621,108591,88119,123981,153596,114126,123199,70620,73561,83991,167434,96028,140623,175402,80717
114126,126247,97648,111442,132690,75739,72365,166558,100490,73906,84413,104629,146795,147592,108557,88101,123926,153597,114157,123200,70646,73572,83975,167400,96020,140655,175364,80671
114157,126188,97638,111486,132699,75716,72362,166610,100484,73944,84405,104625,146791,147550,108571,88114,123969,153673,114170,123194,70650,73560,84013,167411,95998,140657,175359,80652
114114,126169,97620,111487,132686,75719,72341,166593,100460,73951,84437,104616,146869,147539,108580,88125,123996,153661,114171,123182,70623,73553,84009,167389,96001,140624,175285,80679
114122,126169,97608,111466,132690,75723,72352,166649,100455,73923,84411,104618,146869,147577,108591,88142,123979,153668,114126,123153,70619,73544,84003,167454,96009,140608,175421,80658
114177,126164,97602,111410,132705,75732,72353,166620,100463,73911,84400,104634,146876,147575,108578,88152,123929,153683,114133,123187,70614,73529,83956,167460,96018,140596,175258,80653
114156,126210,97593,111410,132712,75732,72356,166635,100484,73908,84362,104623,146869,147591,108574,88128,123937,153685,114146,123170,70609,73520,83946,167487,96032,140610,175142,80616
114135,126202,97606,111413,132705,75736,72359,166594,100492,73907,84371,104629,146886,147617,108574,88140,123953,153670,114119,123168,70609,73532,83944,167448,96027,140574,175130,80615
114159,126212,97611,111401,132690,75745,72360,166589,100491,73903,84373,104619,146862,147642,108575,88141,123933,153638,114157,123163,70618,73545,83938,167439,96035,140636,175208,80624
